iso3_country,geometry_ref,total_emissions,n_sources,latest_end_time
IRN,gadm_IRN.14.5_1,8543850.010000004,1,2025-07-31 00:00:00
CHN,gadm_CHN.26.12_1,8535758.142999997,1,2025-07-31 00:00:00
CHN,gadm_CHN.14.14_1,8514782.360200003,1,2025-07-31 00:00:00
USA,gadm_USA.23.67_1,8501160.812400004,1,2025-07-31 00:00:00
IND,gadm_IND.16.3_1,8493945.141799996,1,2025-07-31 00:00:00
USA,gadm_USA.21.3_1,8485230.3206,1,2025-07-31 00:00:00
CHN,gadm_CHN.5.12_1,8482480.5362,1,2025-07-31 00:00:00
CHN,gadm_CHN.17.7_1,8455486.4348,1,2025-07-31 00:00:00
USA,gadm_USA.44.227_1,8439154.88,1,2025-07-31 00:00:00
MNG,gadm_MNG.21.1_1,8432062.330800002,1,2025-07-31 00:00:00
CHN,gadm_CHN.25.9_1,8422497.497399999,1,2025-07-31 00:00:00
USA,gadm_USA.26.95_1,8414285.467200002,1,2025-07-31 00:00:00
CHN,gadm_CHN.6.6_1,8388271.685199997,1,2025-07-31 00:00:00
IRN,gadm_IRN.5.12_1,8374081.705599998,1,2025-07-31 00:00:00
IRN,gadm_IRN.29.8_1,8372131.3396000005,1,2025-07-31 00:00:00
BEL,gadm_BEL.2.4_1,8364393.395599997,1,2025-07-31 00:00:00
PAK,gadm_PAK.7.1_1,8352912.7488,1,2025-07-31 00:00:00
CHN,gadm_CHN.18.3_1,8340695.390000002,1,2025-07-31 00:00:00
RUS,gadm_RUS.6.64_1,8336972.654599998,1,2025-07-31 00:00:00
USA,gadm_USA.45.18_1,8323090.652400005,1,2025-07-31 00:00:00
CHN,gadm_CHN.11.1_1,8316796.503400001,1,2025-07-31 00:00:00
JPN,gadm_JPN.12.123_1,8301679.484599999,1,2025-07-31 00:00:00
RUS,gadm_RUS.51.23_1,8300150.463199997,1,2025-07-31 00:00:00
CHN,gadm_CHN.30.13_1,8297715.767000001,1,2025-07-31 00:00:00
CHN,gadm_CHN.26.1_1,8294157.0222000005,1,2025-07-31 00:00:00
GRC,gadm_GRC.3.1_1,8291497.7524000015,1,2025-07-31 00:00:00
RUS,ghs-fua_4829,8289857.695199998,1,2025-07-31 00:00:00
RUS,gadm_RUS.43.5_1,8280909.825399999,1,2025-07-31 00:00:00
CHN,gadm_CHN.31.3_1,8269405.458199997,1,2025-07-31 00:00:00
CHN,gadm_CHN.11.6_1,8267458.203800001,1,2025-07-31 00:00:00
JPN,gadm_JPN.33.27_1,8262383.993799999,1,2025-07-31 00:00:00
CHN,ghs-fua_9309,8251251.586999999,1,2025-07-31 00:00:00
CHN,gadm_CHN.7.5_1,8247521.793799999,1,2025-07-31 00:00:00
CHL,gadm_CHL.14.5_1,8239245.908199997,1,2025-07-31 00:00:00
AUT,ghs-fua_790,8237213.5617999965,1,2025-07-31 00:00:00
CHN,ghs-fua_8510,8218296.185000001,1,2025-07-31 00:00:00
THA,ghs-fua_1894,8148688.344200001,1,2025-07-31 00:00:00
CHN,gadm_CHN.14.6_1,8141768.5896000005,1,2025-07-31 00:00:00
CHN,gadm_CHN.1.6_1,8124057.503,1,2025-07-31 00:00:00
IRQ,ghs-fua_2709,8098121.443799998,1,2025-07-31 00:00:00
IND,gadm_IND.36.19_1,8092738.435400002,1,2025-07-31 00:00:00
CHN,gadm_CHN.26.20_1,8085172.8089999985,1,2025-07-31 00:00:00
GBR,ghs-fua_955,8067899.884000001,1,2025-07-31 00:00:00
CHN,gadm_CHN.7.1_1,8042818.967599999,1,2025-07-31 00:00:00
ZAF,gadm_ZAF.9.3_1,8035928.1258000005,1,2025-07-31 00:00:00
GRC,ghs-fua_959,8005118.256399999,1,2025-07-31 00:00:00
CHN,gadm_CHN.8.5_1,7987870.380999997,1,2025-07-31 00:00:00
CHN,ghs-fua_9459,7976114.173999997,1,2025-07-31 00:00:00
CHN,gadm_CHN.18.9_1,7960563.6329999985,1,2025-07-31 00:00:00
CHN,gadm_CHN.26.10_1,7948805.792799997,1,2025-07-31 00:00:00
IRN,gadm_IRN.18.6_1,7944073.148999998,1,2025-07-31 00:00:00
CHN,gadm_CHN.7.7_1,7932629.607600001,1,2025-07-31 00:00:00
USA,gadm_USA.36.18_1,7919648.085200003,1,2025-07-31 00:00:00
CHN,gadm_CHN.23.1_1,7913534.887,1,2025-07-31 00:00:00
IND,ghs-fua_9850,7911930.513999995,1,2025-07-31 00:00:00
CHN,gadm_CHN.15.12_1,7909605.383200001,1,2025-07-31 00:00:00
CHN,gadm_CHN.13.1_1,7896494.8704,1,2025-07-31 00:00:00
IND,gadm_IND.20.26_1,7884150.718399998,1,2025-07-31 00:00:00
RUS,ghs-fua_6167,7874619.696400003,1,2025-07-31 00:00:00
CAN,gadm_CAN.9.53_1,7871950.228000001,1,2025-07-31 00:00:00
IRN,ghs-fua_5666,7856067.294200001,1,2025-07-31 00:00:00
CHN,gadm_CHN.11.8_1,7847759.830400001,1,2025-07-31 00:00:00
USA,ghs-fua_7302,7837388.447599996,1,2025-07-31 00:00:00
CHN,gadm_CHN.22.2_1,7833075.296999997,1,2025-07-31 00:00:00
CHN,gadm_CHN.25.4_1,7826703.054599999,1,2025-07-31 00:00:00
CHN,ghs-fua_7744,7811977.884800001,1,2025-07-31 00:00:00
USA,ghs-fua_7141,7796079.178199998,1,2025-07-31 00:00:00
JPN,ghs-fua_5005,7785935.954800001,1,2025-07-31 00:00:00
CHN,gadm_CHN.5.7_1,7769740.649800001,1,2025-07-31 00:00:00
USA,gadm_USA.36.25_1,7763150.734799998,1,2025-07-31 00:00:00
CHN,gadm_CHN.28.1_1,7762604.965400001,1,2025-07-31 00:00:00
RUS,ghs-fua_5864,7740410.4295999985,1,2025-07-31 00:00:00
FRA,gadm_FRA.8.3_1,7740205.1356,1,2025-07-31 00:00:00
BGD,ghs-fua_3705,7734791.179800001,1,2025-07-31 00:00:00
BEL,ghs-fua_1656,7726433.667999998,1,2025-07-31 00:00:00
CHN,gadm_CHN.12.10_1,7723063.483600002,1,2025-07-31 00:00:00
BEL,gadm_BEL.1.1_1,7720459.4328000005,1,2025-07-31 00:00:00
DEU,gadm_DEU.2.54_1,7715968.998000002,1,2025-07-31 00:00:00
CHN,gadm_CHN.6.11_1,7707320.141400002,1,2025-07-31 00:00:00
CHN,gadm_CHN.6.19_1,7704781.349399997,1,2025-07-31 00:00:00
CHN,gadm_CHN.25.1_1,7695823.8218,1,2025-07-31 00:00:00
USA,gadm_USA.39.2_1,7687239.3006,1,2025-07-31 00:00:00
CHN,gadm_CHN.30.3_1,7679206.2186,1,2025-07-31 00:00:00
USA,ghs-fua_7277,7676652.133399999,1,2025-07-31 00:00:00
BEL,gadm_BEL.3.3_1,7649780.9734,1,2025-07-31 00:00:00
USA,gadm_USA.34.92_1,7639835.203200005,1,2025-07-31 00:00:00
USA,ghs-fua_7195,7632995.175800001,1,2025-07-31 00:00:00
CHN,gadm_CHN.6.7_1,7631135.1603999995,1,2025-07-31 00:00:00
CHN,gadm_CHN.28.7_1,7623393.774800002,1,2025-07-31 00:00:00
USA,gadm_USA.5.1_1,7585429.792199997,1,2025-07-31 00:00:00
USA,gadm_USA.10.50_1,7581760.5501999995,1,2025-07-31 00:00:00
RUS,gadm_RUS.43.6_1,7563820.097599998,1,2025-07-31 00:00:00
ARG,gadm_ARG.5.1_1,7549503.899000002,1,2025-07-31 00:00:00
TUR,ghs-fua_2199,7528750.917200001,1,2025-07-31 00:00:00
IRN,gadm_IRN.8.8_1,7527619.754400002,1,2025-07-31 00:00:00
ITA,gadm_ITA.13.6_1,7510254.9848,1,2025-07-31 00:00:00
RUS,ghs-fua_6046,7509090.422,1,2025-07-31 00:00:00
CZE,ghs-fua_535,7505759.791200002,1,2025-07-31 00:00:00
USA,ghs-fua_5705,7505615.521200002,1,2025-07-31 00:00:00
USA,gadm_USA.47.40_1,7503503.286199997,1,2025-07-31 00:00:00
CHN,ghs-fua_8476,7493806.512999998,1,2025-07-31 00:00:00
KAZ,gadm_KAZ.9.3_1,7484762.404600001,1,2025-07-31 00:00:00
RUS,ghs-fua_5413,7447744.292400001,1,2025-07-31 00:00:00
RUS,ghs-fua_4034,7439297.215399999,1,2025-07-31 00:00:00
CAN,ghs-fua_3789,7414706.0706,1,2025-07-31 00:00:00
PAK,gadm_PAK.8.1_1,7412632.542400005,1,2025-07-31 00:00:00
ZAF,ghs-fua_189,7400527.702199999,1,2025-07-31 00:00:00
CHN,gadm_CHN.8.8_1,7399630.231800002,1,2025-07-31 00:00:00
ESP,ghs-fua_4523,7370823.9043999985,1,2025-07-31 00:00:00
GBR,ghs-fua_4227,7341769.6176,1,2025-07-31 00:00:00
MNG,ghs-fua_117,7336965.627600001,1,2025-07-31 00:00:00
USA,gadm_USA.33.32_1,7324258.358399998,1,2025-07-31 00:00:00
CHN,gadm_CHN.13.9_1,7313079.116199999,1,2025-07-31 00:00:00
CHN,gadm_CHN.22.3_1,7306369.382999999,1,2025-07-31 00:00:00
CHN,gadm_CHN.15.1_1,7294788.5858,1,2025-07-31 00:00:00
PAK,gadm_PAK.7.2_1,7292757.4236,1,2025-07-31 00:00:00
CHN,ghs-fua_10339,7285160.3347999975,1,2025-07-31 00:00:00
CHN,gadm_CHN.1.4_1,7283258.720799999,1,2025-07-31 00:00:00
USA,gadm_USA.10.28_1,7248380.247200001,1,2025-07-31 00:00:00
USA,gadm_USA.33.61_1,7218535.961600002,1,2025-07-31 00:00:00
IRN,ghs-fua_3000,7218047.991199999,1,2025-07-31 00:00:00
USA,ghs-fua_6350,7212625.192999999,1,2025-07-31 00:00:00
IND,gadm_IND.36.15_1,7212098.033600001,1,2025-07-31 00:00:00
CAN,gadm_CAN.9.35_1,7205337.4424,1,2025-07-31 00:00:00
IRN,gadm_IRN.10.7_1,7198113.915600002,1,2025-07-31 00:00:00
CHN,gadm_CHN.6.3_1,7189478.0118,1,2025-07-31 00:00:00
USA,ghs-fua_6845,7168730.215399999,1,2025-07-31 00:00:00
GBR,ghs-fua_2374,7154123.148799998,1,2025-07-31 00:00:00
USA,ghs-fua_6047,7111353.782999999,1,2025-07-31 00:00:00
CHN,gadm_CHN.22.1_1,7096404.2974,1,2025-07-31 00:00:00
USA,gadm_USA.22.14_1,7080644.023599997,1,2025-07-31 00:00:00
CHN,ghs-fua_8973,7067083.9486,1,2025-07-31 00:00:00
USA,gadm_USA.7.1_1,7047628.2518,1,2025-07-31 00:00:00
PER,ghs-fua_2327,7037501.811400003,1,2025-07-31 00:00:00
BEL,gadm_BEL.2.5_1,7025264.916,1,2025-07-31 00:00:00
DEU,ghs-fua_4454,6995596.716200003,1,2025-07-31 00:00:00
JOR,ghs-fua_567,6990767.482200001,1,2025-07-31 00:00:00
USA,ghs-fua_7032,6990101.351399998,1,2025-07-31 00:00:00
CHN,gadm_CHN.18.5_1,6981558.919400002,1,2025-07-31 00:00:00
USA,gadm_USA.10.48_1,6976975.5232,1,2025-07-31 00:00:00
TUR,ghs-fua_633,6972689.9816000005,1,2025-07-31 00:00:00
IRN,ghs-fua_4845,6959035.284799999,1,2025-07-31 00:00:00
RUS,ghs-fua_4937,6957753.446800001,1,2025-07-31 00:00:00
CHN,gadm_CHN.10.7_1,6956947.123999997,1,2025-07-31 00:00:00
CHN,gadm_CHN.8.6_1,6942121.686200001,1,2025-07-31 00:00:00
CHN,gadm_CHN.26.22_1,6941167.661200002,1,2025-07-31 00:00:00
CHN,gadm_CHN.5.2_1,6911220.5476,1,2025-07-31 00:00:00
JPN,gadm_JPN.1.36_1,6909555.174199999,1,2025-07-31 00:00:00
CAN,ghs-fua_1837,6884452.162799999,1,2025-07-31 00:00:00
CHN,gadm_CHN.8.4_1,6871697.608600001,1,2025-07-31 00:00:00
CHN,gadm_CHN.7.10_1,6867054.599199999,1,2025-07-31 00:00:00
USA,gadm_USA.21.15_1,6829230.239000001,1,2025-07-31 00:00:00
IND,gadm_IND.36.3_1,6829048.668199996,1,2025-07-31 00:00:00
PAK,gadm_PAK.7.7_1,6814580.116000002,1,2025-07-31 00:00:00
CHN,gadm_CHN.5.9_1,6805694.575400003,1,2025-07-31 00:00:00
IRN,gadm_IRN.28.9_1,6790955.1438,1,2025-07-31 00:00:00
IRN,ghs-fua_417,6761065.213199999,1,2025-07-31 00:00:00
TKM,gadm_TKM.2.4_1,6751232.146399999,1,2025-07-31 00:00:00
OMN,gadm_OMN.9.4_1,6719889.3786,1,2025-07-31 00:00:00
CHN,gadm_CHN.17.8_1,6711444.4024,1,2025-07-31 00:00:00
GBR,ghs-fua_4767,6711420.495199998,1,2025-07-31 00:00:00
CHN,gadm_CHN.22.9_1,6703937.294999999,1,2025-07-31 00:00:00
IND,gadm_IND.29.17_1,6699397.274599996,1,2025-07-31 00:00:00
USA,ghs-fua_4914,6694666.683599996,1,2025-07-31 00:00:00
USA,gadm_USA.48.27_1,6693831.9724,1,2025-07-31 00:00:00
CHN,ghs-fua_8664,6686824.119399999,1,2025-07-31 00:00:00
CHN,gadm_CHN.18.8_1,6678774.5502,1,2025-07-31 00:00:00
CHN,gadm_CHN.12.3_1,6676448.0208,1,2025-07-31 00:00:00
TWN,gadm_TWN.3.1_1,6670318.470000003,1,2025-07-31 00:00:00
CHN,gadm_CHN.6.5_1,6659925.8637999995,1,2025-07-31 00:00:00
USA,gadm_USA.7.2_1,6659838.743399997,1,2025-07-31 00:00:00
IND,gadm_IND.20.18_1,6639440.399800004,1,2025-07-31 00:00:00
RUS,gadm_RUS.43.3_1,6624319.075800001,1,2025-07-31 00:00:00
ZAF,gadm_ZAF.3.3_1,6595415.940399999,1,2025-07-31 00:00:00
USA,gadm_USA.6.21_1,6569709.219400001,1,2025-07-31 00:00:00
GBR,gadm_GBR.1.33_1,6564943.2842,1,2025-07-31 00:00:00
POL,gadm_POL.7.36_1,6560584.2138,1,2025-07-31 00:00:00
USA,ghs-fua_6574,6550624.5518,1,2025-07-31 00:00:00
USA,gadm_USA.3.11_1,6522756.352000003,1,2025-07-31 00:00:00
CHN,gadm_CHN.19.2_1,6507496.069400001,1,2025-07-31 00:00:00
RUS,gadm_RUS.43.8_1,6506439.777599999,1,2025-07-31 00:00:00
IRQ,gadm_IRQ.10.1_1,6498492.843200005,1,2025-07-31 00:00:00
FRA,gadm_FRA.13.3_1,6494492.9614,1,2025-07-31 00:00:00
PER,gadm_PER.15.1_1,6492433.295000003,1,2025-07-31 00:00:00
CHN,gadm_CHN.30.2_1,6492215.483800001,1,2025-07-31 00:00:00
TWN,ghs-fua_770,6486482.985800001,1,2025-07-31 00:00:00
CHN,gadm_CHN.26.4_1,6469761.704399997,1,2025-07-31 00:00:00
KOR,ghs-fua_1782,6466815.498799997,1,2025-07-31 00:00:00
IRN,gadm_IRN.13.6_1,6458433.248999999,1,2025-07-31 00:00:00
NGA,ghs-fua_6116,6446024.478400001,1,2025-07-31 00:00:00
CHN,gadm_CHN.21.8_1,6432544.550000001,1,2025-07-31 00:00:00
RUS,ghs-fua_4854,6415531.014400001,1,2025-07-31 00:00:00
USA,ghs-fua_5985,6403031.361200002,1,2025-07-31 00:00:00
USA,gadm_USA.15.50_1,6400563.5894,1,2025-07-31 00:00:00
CHN,gadm_CHN.17.9_1,6385537.202400001,1,2025-07-31 00:00:00
ZAF,gadm_ZAF.3.2_1,6376367.223199999,1,2025-07-31 00:00:00
CHN,ghs-fua_9629,6372177.269599999,1,2025-07-31 00:00:00
GBR,gadm_GBR.1.38_1,6366665.582799999,1,2025-07-31 00:00:00
IND,ghs-fua_9045,6366446.821400001,1,2025-07-31 00:00:00
GBR,gadm_GBR.1.44_1,6360638.033599999,1,2025-07-31 00:00:00
JPN,ghs-fua_4822,6348580.674400001,1,2025-07-31 00:00:00
IRN,gadm_IRN.29.3_1,6345519.0004,1,2025-07-31 00:00:00
USA,ghs-fua_7183,6343496.886600003,1,2025-07-31 00:00:00
USA,gadm_USA.33.15_1,6339270.015200001,1,2025-07-31 00:00:00
CHN,gadm_CHN.26.8_1,6334172.180600001,1,2025-07-31 00:00:00
USA,ghs-fua_4278,6324249.235399999,1,2025-07-31 00:00:00
CHN,ghs-fua_10328,6314299.942000001,1,2025-07-31 00:00:00
FRA,ghs-fua_3718,6307850.715400002,1,2025-07-31 00:00:00
CHN,gadm_CHN.25.3_1,6294040.9777999995,1,2025-07-31 00:00:00
BEL,ghs-fua_1372,6284324.2802,1,2025-07-31 00:00:00
USA,gadm_USA.5.7_1,6281812.719399998,1,2025-07-31 00:00:00
IND,gadm_IND.36.13_1,6253610.729400001,1,2025-07-31 00:00:00
PAK,gadm_PAK.7.8_1,6252007.437599999,1,2025-07-31 00:00:00
RUS,ghs-fua_6340,6249035.779599999,1,2025-07-31 00:00:00
CHN,gadm_CHN.19.9_1,6246214.154999999,1,2025-07-31 00:00:00
USA,ghs-fua_5315,6234953.496,1,2025-07-31 00:00:00
USA,gadm_USA.7.5_1,6186276.9158,1,2025-07-31 00:00:00
CHN,ghs-fua_10282,6182713.627200004,1,2025-07-31 00:00:00
HUN,gadm_HUN.5.1_1,6165007.62,1,2025-07-31 00:00:00
CHN,gadm_CHN.6.14_1,6142245.182200001,1,2025-07-31 00:00:00
UZB,ghs-fua_3428,6139412.454599999,1,2025-07-31 00:00:00
USA,gadm_USA.21.16_1,6131931.816799998,1,2025-07-31 00:00:00
USA,gadm_USA.34.60_1,6120721.308000001,1,2025-07-31 00:00:00
RUS,gadm_RUS.63.43_1,6120553.255800001,1,2025-07-31 00:00:00
TKM,gadm_TKM.2.1_1,6099214.488200001,1,2025-07-31 00:00:00
RUS,gadm_RUS.43.4_1,6095360.119000004,1,2025-07-31 00:00:00
USA,gadm_USA.48.31_1,6091619.921000001,1,2025-07-31 00:00:00
CHN,ghs-fua_8159,6090369.8964,1,2025-07-31 00:00:00
USA,gadm_USA.39.46_1,6075516.568799998,1,2025-07-31 00:00:00
CHN,gadm_CHN.30.11_1,6063130.437400002,1,2025-07-31 00:00:00
USA,gadm_USA.44.108_1,6062597.899599998,1,2025-07-31 00:00:00
CHN,gadm_CHN.7.12_1,6038736.897199999,1,2025-07-31 00:00:00
POL,ghs-fua_3171,6036907.1099999985,1,2025-07-31 00:00:00
CHN,gadm_CHN.26.11_1,6036609.487600001,1,2025-07-31 00:00:00
PAK,gadm_PAK.5.6_1,6034976.528600002,1,2025-07-31 00:00:00
CHN,gadm_CHN.17.1_1,5991907.395399999,1,2025-07-31 00:00:00
IRN,ghs-fua_3677,5986982.3252,1,2025-07-31 00:00:00
BEL,gadm_BEL.2.2_1,5982934.423999999,1,2025-07-31 00:00:00
USA,gadm_USA.22.5_1,5968546.7502,1,2025-07-31 00:00:00
CHN,gadm_CHN.4.5_1,5966312.977399999,1,2025-07-31 00:00:00
IND,gadm_IND.20.22_1,5958121.020000005,1,2025-07-31 00:00:00
CHN,gadm_CHN.4.4_1,5956515.818599999,1,2025-07-31 00:00:00
RUS,ghs-fua_6106,5953625.268399998,1,2025-07-31 00:00:00
OMN,gadm_OMN.11.2_1,5949867.732800001,1,2025-07-31 00:00:00
CHN,gadm_CHN.19.7_1,5944005.210199999,1,2025-07-31 00:00:00
USA,gadm_USA.5.10_1,5941443.4076000005,1,2025-07-31 00:00:00
JPN,ghs-fua_843,5933780.233400002,1,2025-07-31 00:00:00
CHN,ghs-fua_9100,5928612.034599999,1,2025-07-31 00:00:00
RUS,ghs-fua_5816,5918722.7762,1,2025-07-31 00:00:00
CHN,gadm_CHN.8.7_1,5911276.524400002,1,2025-07-31 00:00:00
CHN,ghs-fua_10220,5905754.393999999,1,2025-07-31 00:00:00
CHN,gadm_CHN.14.9_1,5898489.131600001,1,2025-07-31 00:00:00
CHN,gadm_CHN.23.14_1,5894874.3496,1,2025-07-31 00:00:00
CHN,ghs-fua_7952,5890388.9642,1,2025-07-31 00:00:00
USA,ghs-fua_5098,5889064.797200001,1,2025-07-31 00:00:00
AUS,ghs-fua_2355,5887529.4936,1,2025-07-31 00:00:00
FRA,gadm_FRA.10.7_1,5885629.880399998,1,2025-07-31 00:00:00
DEU,gadm_DEU.9.34_1,5874256.9936,1,2025-07-31 00:00:00
USA,gadm_USA.23.54_1,5869373.661799999,1,2025-07-31 00:00:00
CHN,gadm_CHN.1.2_1,5861906.682400002,1,2025-07-31 00:00:00
TKM,gadm_TKM.5.12_1,5847550.941399999,1,2025-07-31 00:00:00
KOR,ghs-fua_2246,5842439.109999997,1,2025-07-31 00:00:00
CHN,gadm_CHN.26.6_1,5836268.7482,1,2025-07-31 00:00:00
AUT,gadm_AUT.9.1_2,5832211.402199998,1,2025-07-31 00:00:00
DEU,ghs-fua_3667,5830765.868999999,1,2025-07-31 00:00:00
KAZ,gadm_KAZ.1.7_1,5819911.746399999,1,2025-07-31 00:00:00
USA,ghs-fua_4576,5816324.4402,1,2025-07-31 00:00:00
GBR,ghs-fua_4867,5814979.638200001,1,2025-07-31 00:00:00
PAK,gadm_PAK.8.6_1,5810917.502999999,1,2025-07-31 00:00:00
CHN,gadm_CHN.26.7_1,5810675.802399999,1,2025-07-31 00:00:00
BRA,gadm_BRA.25.565_2,5810545.554800001,1,2025-07-31 00:00:00
CHN,gadm_CHN.7.13_1,5793282.8242,1,2025-07-31 00:00:00
RUS,gadm_RUS.47.30_1,5790928.403600003,1,2025-07-31 00:00:00
CHN,gadm_CHN.26.18_1,5785862.190200001,1,2025-07-31 00:00:00
BRA,ghs-fua_6961,5782880.539200002,1,2025-07-31 00:00:00
RUS,gadm_RUS.43.7_1,5777224.545999999,1,2025-07-31 00:00:00
IRN,gadm_IRN.10.3_1,5777059.903800004,1,2025-07-31 00:00:00
USA,ghs-fua_7307,5749607.770399999,1,2025-07-31 00:00:00
CHN,gadm_CHN.23.11_1,5718205.3148,1,2025-07-31 00:00:00
CHN,gadm_CHN.12.6_1,5718191.325600003,1,2025-07-31 00:00:00
UZB,ghs-fua_1981,5713628.6466,1,2025-07-31 00:00:00
RUS,gadm_RUS.11.8_1,5713452.520599999,1,2025-07-31 00:00:00
ZAF,gadm_ZAF.4.2_1,5712866.9668000005,1,2025-07-31 00:00:00
RUS,ghs-fua_4139,5705519.913600001,1,2025-07-31 00:00:00
CHN,gadm_CHN.11.5_1,5703927.452400004,1,2025-07-31 00:00:00
CHN,gadm_CHN.22.4_1,5697312.579600001,1,2025-07-31 00:00:00
USA,gadm_USA.45.25_1,5696181.428399997,1,2025-07-31 00:00:00
VNM,ghs-fua_5038,5696031.030200001,1,2025-07-31 00:00:00
BGD,gadm_BGD.3.1_1,5693622.559999998,1,2025-07-31 00:00:00
USA,gadm_USA.5.15_1,5691671.9146,1,2025-07-31 00:00:00
CHN,gadm_CHN.6.13_1,5677396.287599999,1,2025-07-31 00:00:00
PRK,ghs-fua_3324,5676420.5786,1,2025-07-31 00:00:00
CHN,gadm_CHN.28.10_1,5674638.969800002,1,2025-07-31 00:00:00
CHN,ghs-fua_10286,5673633.742200002,1,2025-07-31 00:00:00
OMN,ghs-fua_134,5668388.346199997,1,2025-07-31 00:00:00
FRA,gadm_FRA.7.4_1,5667086.719800002,1,2025-07-31 00:00:00
IRN,gadm_IRN.5.5_1,5660058.0692,1,2025-07-31 00:00:00
CHN,gadm_CHN.1.17_1,5640112.506800001,1,2025-07-31 00:00:00
GBR,gadm_GBR.1.98_1,5636253.790000001,1,2025-07-31 00:00:00
NGA,ghs-fua_6995,5631522.755799998,1,2025-07-31 00:00:00
USA,gadm_USA.14.22_1,5625890.393800002,1,2025-07-31 00:00:00
USA,gadm_USA.44.43_1,5623620.156399999,1,2025-07-31 00:00:00
RUS,ghs-fua_3560,5621795.788800001,1,2025-07-31 00:00:00
CHN,gadm_CHN.28.5_1,5621585.666999999,1,2025-07-31 00:00:00
USA,gadm_USA.50.43_1,5602328.518599998,1,2025-07-31 00:00:00
RUS,gadm_RUS.73.17_1,5598098.8390000025,1,2025-07-31 00:00:00
CAN,gadm_CAN.3.2_1,5584838.019800001,1,2025-07-31 00:00:00
CHN,gadm_CHN.30.1_1,5573661.251199999,1,2025-07-31 00:00:00
FRA,gadm_FRA.1.11_1,5571895.704999999,1,2025-07-31 00:00:00
IND,gadm_IND.32.9_1,5558711.369600001,1,2025-07-31 00:00:00
USA,gadm_USA.44.70_1,5545878.858799999,1,2025-07-31 00:00:00
BEL,ghs-fua_657,5523306.614600002,1,2025-07-31 00:00:00
RUS,gadm_RUS.27.20_1,5517210.5762,1,2025-07-31 00:00:00
EGY,ghs-fua_4710,5509291.788200002,1,2025-07-31 00:00:00
IND,gadm_IND.5.26_1,5507647.889799999,1,2025-07-31 00:00:00
IRN,gadm_IRN.28.5_1,5504483.974200001,1,2025-07-31 00:00:00
ITA,ghs-fua_85,5504001.6318,1,2025-07-31 00:00:00
USA,ghs-fua_6881,5503167.301000003,1,2025-07-31 00:00:00
CAN,gadm_CAN.9.7_1,5494695.439200003,1,2025-07-31 00:00:00
CHN,gadm_CHN.13.5_1,5494310.1126,1,2025-07-31 00:00:00
JPN,ghs-fua_2648,5494250.7996000005,1,2025-07-31 00:00:00
CHN,gadm_CHN.30.9_1,5493269.0988,1,2025-07-31 00:00:00
TKM,gadm_TKM.5.1_1,5489637.662399999,1,2025-07-31 00:00:00
GBR,ghs-fua_3099,5488184.7415999975,1,2025-07-31 00:00:00
USA,ghs-fua_4856,5483255.256399999,1,2025-07-31 00:00:00
JPN,ghs-fua_3549,5476702.859599998,1,2025-07-31 00:00:00
CHN,gadm_CHN.20.4_1,5470072.3028,1,2025-07-31 00:00:00
CHN,ghs-fua_7076,5439511.117399999,1,2025-07-31 00:00:00
IND,gadm_IND.36.16_1,5430085.188600002,1,2025-07-31 00:00:00
CHN,gadm_CHN.5.10_1,5428843.8626,1,2025-07-31 00:00:00
IND,gadm_IND.11.1_1,5425309.838999998,1,2025-07-31 00:00:00
GBR,gadm_GBR.1.41_1,5419593.206799998,1,2025-07-31 00:00:00
USA,gadm_USA.43.79_1,5416519.857800001,1,2025-07-31 00:00:00
USA,gadm_USA.33.29_1,5408943.622600002,1,2025-07-31 00:00:00
USA,gadm_USA.11.67_1,5390636.323,1,2025-07-31 00:00:00
CHN,gadm_CHN.15.13_1,5390330.4902,1,2025-07-31 00:00:00
IRN,gadm_IRN.1.3_1,5383668.267999998,1,2025-07-31 00:00:00
CHN,ghs-fua_9715,5383436.713999999,1,2025-07-31 00:00:00
GBR,gadm_GBR.1.48_1,5366941.677399999,1,2025-07-31 00:00:00
CHN,gadm_CHN.31.2_1,5362234.1614,1,2025-07-31 00:00:00
RUS,gadm_RUS.43.1_1,5350225.446399999,1,2025-07-31 00:00:00
SAU,ghs-fua_3327,5330893.1744,1,2025-07-31 00:00:00
USA,gadm_USA.38.26_1,5330099.848000001,1,2025-07-31 00:00:00
USA,gadm_USA.32.1_1,5321021.190600001,1,2025-07-31 00:00:00
MYS,ghs-fua_1322,5315395.052800002,1,2025-07-31 00:00:00
FRA,gadm_FRA.12.1_1,5310716.912600002,1,2025-07-31 00:00:00
NLD,ghs-fua_2659,5305231.7612000005,1,2025-07-31 00:00:00
USA,ghs-fua_5865,5304071.976600001,1,2025-07-31 00:00:00
USA,ghs-fua_5804,5297546.103399999,1,2025-07-31 00:00:00
JPN,gadm_JPN.19.14_1,5289336.340600001,1,2025-07-31 00:00:00
DEU,gadm_DEU.10.24_1,5264524.7682,1,2025-07-31 00:00:00
TUR,ghs-fua_5137,5263232.149599999,1,2025-07-31 00:00:00
CHN,gadm_CHN.5.11_1,5255596.852,1,2025-07-31 00:00:00
UZB,ghs-fua_3697,5245268.655800001,1,2025-07-31 00:00:00
CHN,ghs-fua_4760,5235549.755,1,2025-07-31 00:00:00
CHN,gadm_CHN.17.2_1,5230069.1932000015,1,2025-07-31 00:00:00
